Unnamed: 0,description,url,publishedAt,FinBERT score
642,The 30-share BSE Sensex was  up  207.07 points at 81992.63,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/112885825.cms,2024-08-29T05:35:18Z,-0.7150301933288574
643,The stock quoted a 52-week high price of Rs 479.2 and a 52-week low of Rs 262.1.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/crompton-greaves-shares-fall-0-44-as-nifty-gains/articleshow/112885607.cms,2024-08-29T05:26:12Z,-0.8388585448265076
645,"A total of 1,367 shares changed hands on the counter till 10:50AM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-hdfc-amc-falls-as-nifty-strengthens/articleshow/112885510.cms,2024-08-29T05:21:06Z,-0.5413573980331421
648,The 30-share BSE Sensex was  up  194.32 points at 81979.88,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-rises/articleshow/112885313.cms,2024-08-29T05:14:58Z,-0.5504106283187866
668,"India’s economic growth slowed to 6.7 percent on-year in the April-June quarter, official data showed Friday, as lower government outlays and lacklustre consumer spending weighed on the world’s fifth-largest economy. Friday’s reading still places the world’s …",https://www.digitaljournal.com/world/india-growth-slows-to-6-7-on-lower-consumer-spending/article,2024-08-30T14:04:58Z,-0.6072733402252197
676,"Tata Motors,  RIL,  Tech Mahindra,  ITC and  Coal India Ltd were among the top losers on NSE in today's trade.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/112926554.cms,2024-08-30T11:52:12Z,-0.5814846754074097
687,"In the Nifty pack, 37 stocks closed in the green, while 13 stocks ended in the red.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-fell-5-or-more-in-fridays-session/articleshow/112924978.cms,2024-08-30T11:00:54Z,-0.8764806389808655
703,The stock quoted a 52-week high price of Rs 280.0 and low of Rs 96.47.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/zomato-shares-up-0-13-as-nifty-gains/articleshow/112920076.cms,2024-08-30T08:31:03Z,0.5505861639976501
704,"A total of 6,453 shares changed hands on the counter till time (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/ltimindtree-shares-fall-0-03-as-nifty-gains/articleshow/112919937.cms,2024-08-30T08:25:56Z,-0.8531449437141418
705,"A total of 39,660 shares changed hands on the counter till time (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/marico-shares-fall-1-55-as-nifty-gains/articleshow/112919825.cms,2024-08-30T08:20:50Z,-0.6984874606132507
713,"A total of 23,859 shares changed hands on the counter till 01:20PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-indian-hotels-falls-as-nifty-strengthens/articleshow/112919069.cms,2024-08-30T07:50:09Z,-0.5568004250526428
714,"A total of 91,872 shares changed hands on the counter till 01:15PM (IST)",https://economictimes.indiatimes.com/markets/stocks/stock-watch/adani-power-shares-decline-1-03-as-sensex-climbs/articleshow/112918889.cms,2024-08-30T07:45:03Z,-0.7422083020210266
717,A total of 596 shares changed hands on the counter till 01:04PM (IST).,https://economictimes.indiatimes.com/markets/stocks/stock-watch/info-edge-shares-down-0-39-as-nifty-gains/articleshow/112918654.cms,2024-08-30T07:34:49Z,-0.91233092546463
724,"A total of 241,207 shares changed hands on the counter till 12:59PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/ashok-leyland-shares-up-0-41-as-nifty-gains/articleshow/112918509.cms,2024-08-30T07:29:42Z,0.6260313987731934
727,"A total of 86,010 shares changed hands on the counter till time (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/irctc-shares-up-0-78-as-nifty-gains/articleshow/112917078.cms,2024-08-30T06:48:42Z,0.411673754453659
728,The stock quoted a 52-week high of Rs 1986.55 and a 52-week low of Rs 1233.1.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/havells-india-shares-drop-0-05-as-sensex-rises/articleshow/112916948.cms,2024-08-30T06:43:36Z,-0.9127331376075744
729,"A total of 540,334 shares changed hands on the counter till 12:02PM (IST)",https://economictimes.indiatimes.com/markets/stocks/stock-watch/indian-oil-corp-shares-decline-0-08-as-sensex-climbs/articleshow/112916572.cms,2024-08-30T06:33:15Z,-0.8706714510917664
732,"A total of 2,071 shares changed hands on the counter till 11:52AM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/siemens-shares-up-0-22-as-nifty-gains/articleshow/112916231.cms,2024-08-30T06:22:59Z,0.6456502079963684
745,"A total of 4,433 shares changed hands on the counter till time (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/colgate-palmolive-shares-up-0-95-as-nifty-gains/articleshow/112913985.cms,2024-08-30T05:05:56Z,0.5222482085227966
746,"In the Nifty pack, 38 stocks were trading in the green, while 12 stocks were trading in the red.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-are-down-5-or-more-on-bse/articleshow/112913957.cms,2024-08-30T05:04:48Z,-0.8995599746704102
802,"While September is likely to see continued interest from FPIs, the flows would be shaped by a combination of domestic political stability, economic indicators, global interest rate movements, market valuations, sectoral preferences, and the attractiveness of …",https://economictimes.indiatimes.com/markets/stocks/news/fpis-inflow-in-equities-drops-to-rs-7320-cr-in-august-on-higher-valuations/articleshow/112963767.cms,2024-09-01T06:13:36Z,-0.6762624382972717
803,"Foreign investors have adopted a cautious stance and infused Rs 7,320 crore in the Indian equities in August owing to high valuation of stocks and the unwinding of the Yen carry trade after Bank of Japan raised interest rates.",https://www.business-standard.com/markets/news/fpis-inflow-in-equities-drops-to-rs-7-320-cr-in-august-on-higher-valuations-124090100117_1.html,2024-09-01T05:41:11Z,-0.6647636890411377
825,The Indian rupee declined 7 paise to close at 83.92 (provisional) against the greenback on Monday on disappointing domestic macroeconomic data. India's GDP growth for the April-June quarter of fiscal 2024-25 hit a 15-month low of 6.7 percent compared to 8.2 p…,https://www.business-standard.com/markets/capital-market-news/inr-slips-lower-on-disappointing-macros-positive-equities-limit-downside-124090200927_1.html,2024-09-02T12:08:00Z,-0.8435476422309875
829,"In the Nifty pack, 27 stocks closed in the green, while 23 stocks ended in the red.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-fell-5-or-more-in-mondays-session/articleshow/112995537.cms,2024-09-02T11:56:49Z,-0.8408297896385193
836,"Hindalco,  Dr. Reddys,  Tata Motors,  NTPC and  ONGC were among the top losers on NSE in today's trade.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/112995032.cms,2024-09-02T11:36:21Z,-0.5569081902503967
844,The 30-share BSE Sensex closed  up  194.07 points at 82559.84,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-rises/articleshow/112993874.cms,2024-09-02T11:00:47Z,-0.5407305955886841
851,The 30-share BSE Sensex closed  up  194.07 points at 82559.84,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/112993015.cms,2024-09-02T10:35:16Z,-0.7445091605186462
852,India stocks higher at close of trade; Nifty 50 up 0.15%,https://www.investing.com/news/stock-market-news/india-stocks-higher-at-close-of-trade-nifty-50-up-015-3596908,2024-09-02T10:35:05Z,0.6809499859809875
854,The 30-share BSE Sensex closed  up  194.07 points at 82559.84,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-rises/articleshow/112992829.cms,2024-09-02T10:30:09Z,-0.8131798505783081
865,"A total of 32,140 shares changed hands on the counter till 01:54PM (IST)",https://economictimes.indiatimes.com/markets/stocks/stock-watch/bharat-forge-shares-drop-2-06-as-sensex-rises/articleshow/112988785.cms,2024-09-02T08:25:19Z,-0.908536434173584
866,"A total of 203,950 shares changed hands on the counter till 01:49PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/rec-share-price-down-0-46-per-cent/articleshow/112988585.cms,2024-09-02T08:20:13Z,-0.8013370633125305
867,"At 13:30 IST, the barometer index, the S&P BSE Sensex rose 129.84 points or 0.16% to 82,490.41. The Nifty 50 index added 21.30 points or 0.08% to 25,257.20.",https://www.business-standard.com/markets/capital-market-news/barometers-trade-with-minor-gains-european-mkt-decline-124090200513_1.html,2024-09-02T08:08:00Z,-0.6098672151565552
872,The Relative Strength Index of the stock stood at 42.96 on Monday.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/bel-shares-fall-1-26-per-cent-in-mondays-trading-session/articleshow/112987641.cms,2024-09-02T07:49:37Z,-0.8178330063819885
873,The stock quoted a 52-week high of Rs 7974.25 and a 52-week low of Rs 3248.0.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/siemens-shares-drop-1-4-as-sensex-rises/articleshow/112987423.cms,2024-09-02T07:44:30Z,-0.7335641980171204
877,"A total of 986,158 shares changed hands on the counter till 12:59PM (IST)",https://economictimes.indiatimes.com/markets/stocks/stock-watch/interglobe-shares-decline-1-22-as-sensex-climbs/articleshow/112986951.cms,2024-09-02T07:29:13Z,-0.7616514563560486
878,The stock quoted a 52-week high price of Rs 142.9 and a 52-week low of Rs 62.51.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/pnb-shares-fall-0-47-as-nifty-gains/articleshow/112986747.cms,2024-09-02T07:24:07Z,-0.8181501626968384
879,The stock quoted a 52-week high price of Rs 6442.65 and a 52-week low of Rs 4518.35.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/ltimindtree-shares-fall-0-22-as-nifty-gains/articleshow/112986416.cms,2024-09-02T07:13:52Z,-0.8441675901412964
881,"A total of 396,367 shares changed hands on the counter till 12:38PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-tata-power-falls-as-nifty-strengthens/articleshow/112986220.cms,2024-09-02T07:08:46Z,-0.6784862279891968
885,"A total of 32,625 shares changed hands on the counter till 12:18PM (IST)",https://economictimes.indiatimes.com/markets/stocks/stock-watch/irctc-shares-decline-0-03-as-sensex-climbs/articleshow/112985490.cms,2024-09-02T06:48:25Z,-0.8054685592651367
886,"A total of 4,368 shares changed hands on the counter till 12:08PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/acc-shares-up-0-08-as-nifty-gains/articleshow/112985072.cms,2024-09-02T06:38:10Z,0.5559723973274231
888,"A total of 2,107 shares changed hands on the counter till 12:02PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-colgate-palmolive-falls-as-nifty-strengthens/articleshow/112984892.cms,2024-09-02T06:33:04Z,-0.4955918788909912
892,The stock quoted a 52-week high price of Rs 4169.5 and low of Rs 1590.3.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/cummins-india-shares-up-1-36-as-nifty-gains/articleshow/112984088.cms,2024-09-02T06:07:31Z,0.4996190667152405
895,The 30-share BSE Sensex was  up  306.92 points at 82672.69,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-rises/articleshow/112983828.cms,2024-09-02T05:56:19Z,-0.7823057174682617
896,The stock quoted a 52-week high price of Rs 4527.95 and low of Rs 2418.0.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/hdfc-amc-shares-up-0-46-as-nifty-gains/articleshow/112983719.cms,2024-09-02T05:52:11Z,0.6158754825592041
897,"The Nifty index has shown a bearish trend in September, recording negative returns in six out of the last 10 years. This is largely due to selling by Foreign Institutional Investors, though Domestic Institutional Investors have often stepped in to stabilize t…",https://economictimes.indiatimes.com/markets/stocks/news/nifty-posts-negative-returns-in-6-out-of-10-years-in-sept-adverse-seasonality-for-fiis-too/articleshow/112983496.cms,2024-09-02T05:45:12Z,-0.683673620223999
903,The 30-share BSE Sensex was  up  259.09 points at 82624.86,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-rises/articleshow/112982684.cms,2024-09-02T05:15:14Z,-0.5001826286315918
909,The Nifty Pharma index was trading 0.39 per cent  down  at 23126.1.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-falls-0-39-in-an-upbeat-market/articleshow/112982170.cms,2024-09-02T04:54:46Z,-0.7766039371490479
910,"Rupee falls against US dollar due to volatile forex market, while domestic equity market and foreign fund inflow stabilize.",https://www.thehindubusinessline.com/markets/forex/rupee-falls-3-paise-to-8388-against-us-dollar/article68595438.ece,2024-09-02T04:48:32Z,-0.6612476706504822
930,"The Indian rupee declined 5 paise to 83.96 (provisional) against the US dollar on Tuesday, tracking a strong greenback against major currencies overseas and a sluggish trend in domestic equities. The US dollar index is advancing to a two-week high on Tuesday …",https://www.business-standard.com/markets/capital-market-news/inr-drops-lower-as-greenback-firms-up-124090300966_1.html,2024-09-03T12:02:00Z,-0.8749444484710693
931,The 30-share BSE Sensex closed  down  4.4 points at 82555.44,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/113027039.cms,2024-09-03T11:56:37Z,-0.7227585911750793
933,The 30-share BSE Sensex closed  down  4.4 points at 82555.44,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-falls/articleshow/113026763.cms,2024-09-03T11:51:32Z,-0.6432620286941528
934,The 30-share BSE Sensex closed  down  4.4 points at 82555.44,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/113026397.cms,2024-09-03T11:46:27Z,-0.6407797932624817
935,The 30-share BSE Sensex closed  down  4.4 points at 82555.44,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/113025887.cms,2024-09-03T11:36:17Z,-0.837633490562439
936,The Nifty Realty index closed 0.52 per cent  down  at 1045.4.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-falls-0-52/articleshow/113025645.cms,2024-09-03T11:31:12Z,-0.5327156186103821
938,"Trading activity was subdued, with 4,054 stocks traded on the BSE; Advances outnumbered declines, with 2,014 stocks gaining ground compared to 1,926 declining. 114 stocks remained unchanged",https://www.thehindubusinessline.com/markets/stock-markets/market-closes-flat-amid-mixed-sentiment-sensex-dips-nifty-extends-winning-streak/article68600658.ece,2024-09-03T11:24:36Z,-0.6952297687530518
939,"ONGC,  Infosys,  Bajaj Finance,  JSW Steel and  Adani Ports SEZ were among the top losers on NSE in today's trade.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/113025035.cms,2024-09-03T11:15:58Z,-0.5814163088798523
947,"In the Nifty pack, 21 stocks closed in the green, while 29 stocks ended in the red.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-these-stocks-fell-5-or-more-in-tuesdays-session/articleshow/113023362.cms,2024-09-03T10:40:23Z,-0.8277553915977478
951,The 30-share BSE Sensex closed  down  4.4 points at 82555.44,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/113022809.cms,2024-09-03T10:30:10Z,-0.8027987480163574
969,"Indian stock market fluctuates, Sensex and Nifty in red, expert advises caution amid global market impact, stock selection crucial.",https://www.thehindubusinessline.com/markets/stock-markets/market-slips-into-red-after-positive-start-investors-remain-cautious/article68600059.ece,2024-09-03T07:48:59Z,-0.7232150435447693
979,"Defence stocks have corrected significantly in the past month. Experts advise against bottom fishing and suggest waiting for clear signs of market reversal. Cochin Shipyard, Garden Reach, and Mazagon Dock are among the top losers. Stable names like HAL and Bh…",https://economictimes.indiatimes.com/markets/stocks/news/cochin-shipyard-hal-8-other-defence-psu-stocks-fall-up-to-30-in-a-month-is-it-time-for-bottom-fishing/articleshow/113012956.cms,2024-09-03T06:02:17Z,-0.6321289539337158
980,"In the Nifty pack, 22 stocks were trading in the green, while 28 stocks were trading in the red.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-these-stocks-are-down-5-or-more-on-bse/articleshow/113012765.cms,2024-09-03T05:56:18Z,-0.9056402444839478
981,The 30-share BSE Sensex was  down  85.75 points at 82474.09,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/113012558.cms,2024-09-03T05:51:07Z,-0.5049425363540649
982,The Nifty Bank index was trading 0.09 per cent  down  at 51394.7.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-09-in-a-weak-market/articleshow/113012418.cms,2024-09-03T05:45:58Z,-0.787476658821106
984,The 30-share BSE Sensex was  down  77.72 points at 82482.12,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/113011895.cms,2024-09-03T05:25:32Z,-0.5951958298683167
985,The Nifty Auto index was trading 0.03 per cent  down  at 26064.55.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-falls-0-03-in-a-weak-market/articleshow/113011760.cms,2024-09-03T05:20:26Z,-0.7272242307662964
988,The 30-share BSE Sensex was  down  83.02 points at 82476.82,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/113011493.cms,2024-09-03T05:10:08Z,-0.5965915322303772
991,The Nifty Pharma index was trading 0.58 per cent  up  at 23121.2.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-58-in-a-weak-market/articleshow/113011228.cms,2024-09-03T04:59:49Z,-0.6103990077972412
992,The 30-share BSE Sensex was  down  57.64 points at 82502.2,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/113010940.cms,2024-09-03T04:49:41Z,-0.7989606261253357
993,The 30-share BSE Sensex was  down  62.74 points at 82497.1,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/113010825.cms,2024-09-03T04:44:35Z,-0.8354567289352417
994,"At the interbank foreign exchange market, the rupee opened at 83.94, lower by 3 paise from its previous close before dropping further to 83.95. The unit had settled at 83.91 against the US dollar on Monday",https://www.thehindubusinessline.com/markets/forex/rupee-falls-4-paise-to-8395-against-us-dollar/article68599578.ece,2024-09-03T04:39:32Z,-0.5752689242362976
1002,"At 09:30 IST, the barometer index, the S&P BSE Sensex, fell 27.58 points or 0.04% to 82,516.62. The Nifty 50 index shed 12.95 points or 0.05% to 25,273.65.",https://www.business-standard.com/markets/capital-market-news/indices-nudge-lower-in-early-trade-breadth-strong-124090300163_1.html,2024-09-03T04:04:00Z,-0.815815269947052
1028,"The 30-share BSE Sensex shed 202 points to close at 82,352, while the NSE Nifty lost 81 points to settle at 25,198.",https://www.thehindubusinessline.com/multimedia/video/stock-markets-plunge-amid-weak-trends-in-global-markets/article68605558.ece,2024-09-04T13:35:08Z,-0.7984445095062256
1035,The 30-share BSE Sensex closed  down  202.8 points at 82352.64,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/113064785.cms,2024-09-04T11:51:40Z,-0.8201538920402527
1036,The 30-share BSE Sensex closed  down  202.8 points at 82352.64,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/113064601.cms,2024-09-04T11:46:34Z,-0.7279139161109924
1037,"The Indian rupee dropped to a one-week low, falling 4 paise to close at 84.02 (provisional) on Wednesday amid a sharp decline in the domestic equity markets as investors stayed away from riskier assets. Indian shares followed global peers lower on Wednesday, …",https://www.business-standard.com/markets/capital-market-news/inr-slips-below-84-mark-amid-falling-equities-124090400882_1.html,2024-09-04T11:44:00Z,-0.8470885753631592
1040,"Wipro,  Coal India Ltd,  ONGC,  Hindalco and  M&M were among the top losers on NSE in today's trade.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/113064269.cms,2024-09-04T11:36:23Z,-0.5542284846305847
1043,The 30-share BSE Sensex closed  down  202.8 points at 82352.64,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/113063929.cms,2024-09-04T11:26:05Z,-0.6315304636955261
1046,"In the Nifty pack, 18 stocks closed in the green, while 31 stocks ended in the red.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-these-stocks-fell-5-or-more-in-wednesdays-session/articleshow/113063437.cms,2024-09-04T11:10:46Z,-0.8407045602798462
1049,The 30-share BSE Sensex closed  down  202.8 points at 82352.64,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/113063113.cms,2024-09-04T11:00:35Z,-0.813528835773468
1050,"However, a weak dollar against major currencies overseas and a drop in crude oil prices capped further losses in the local unit, forex traders said",https://www.thehindubusinessline.com/economy/rupee-falls-4-paise-to-close-at-8402-against-us-dollar/article68604886.ece,2024-09-04T10:52:13Z,-0.5253748297691345
1051,The 30-share BSE Sensex closed  down  202.8 points at 82352.64,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/113062826.cms,2024-09-04T10:50:27Z,-0.7659481167793274
1057,Powered by Capital Market - Live News,https://www.business-standard.com/markets/capital-market-news/quick-wrap-nifty-psu-bank-index-registers-a-drop-of-1-69-124090401000_1.html,2024-09-04T10:30:00Z,-0.7819123864173889
1059,"As per provisional closing, the S&P BSE Sensex, slipped 202.80 points or 0.25% to 82,352.64. The Nifty 50 index declined 81.15 points or 0.32% to 25,198.70.",https://www.business-standard.com/markets/capital-market-news/sensex-nifty-ends-with-minor-losses-psu-bank-shares-slides-vix-rallies-3-86-124090400740_1.html,2024-09-04T10:21:00Z,-0.4883414208889007
1060,"Asian semiconductor-related stocks tumbled, putting regional benchmarks on course for their worst drop in a month amid renewed concerns of overheating in the artificial intelligence rally.",https://financialpost.com/pmn/business-pmn/asian-stocks-plunge-as-ai-valuation-worry-hurts-chipmakers,2024-09-04T10:09:33Z,-0.7417812943458557
1068,"On the technical charts, the 200-day moving average of the stock stood at Rs 2553.74.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-mphasis-fall-as-nifty-drops/articleshow/113057854.cms,2024-09-04T08:39:39Z,-0.7614262104034424
1072,"NMDC Steel, Network18 and Trident among 5 BSE A-group stocks that can fall up to 17%, suggest technical charts.",https://www.business-standard.com/markets/news/these-5-bse-a-group-stocks-look-weak-on-charts-can-slide-up-to-17-124090400504_1.html,2024-09-04T08:23:37Z,-0.8712631464004517
1074,"On the technical charts, the 200-day moving average of the stock stood at Rs 115.32.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-pnb-fall-as-nifty-drops/articleshow/113056638.cms,2024-09-04T08:04:12Z,-0.5348904728889465
1077,The stock quoted a 52-week high price of Rs 653.9 and a 52-week low of Rs 233.75.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/rec-shares-fall-1-06-as-nifty-drops/articleshow/113056474.cms,2024-09-04T07:59:06Z,-0.8272188305854797
1079,"Indian equity markets face sharp downturn mirroring global weakness, with Sensex down over 400 points and Nifty below 25,150.",https://www.thehindubusinessline.com/markets/stock-markets/sensex-nifty-plunge-amid-global-market-weakness-it-stocks-lead-decline/article68604383.ece,2024-09-04T07:50:01Z,-0.8573224544525146
1081,"A total of 358,140 shares changed hands on the counter till 01:07PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/gail-share-price-down-1-44-per-cent/articleshow/113055741.cms,2024-09-04T07:38:41Z,-0.752578616142273
1083,"A total of 12,822 shares changed hands on the counter till 01:03PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/shriram-finance-share-price-down-1-27-per-cent/articleshow/113055598.cms,2024-09-04T07:33:33Z,-0.856437087059021
1087,The stock quoted a 52-week high of Rs 896.75 and a 52-week low of Rs 289.3.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/adani-power-shares-drop-0-93-as-sensex-falls/articleshow/113055423.cms,2024-09-04T07:28:28Z,-0.8450990915298462
1088,"A total of 358,411 shares changed hands on the counter till time (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/vedanta-shares-fall-1-28-as-nifty-drops/articleshow/113054821.cms,2024-09-04T07:13:17Z,-0.7857605218887329
1091,"On the technical charts, the 200-day moving average of the stock stood at Rs 1242.08.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-voltas-fall-as-nifty-drops/articleshow/113054504.cms,2024-09-04T07:03:06Z,-0.8706836104393005
1092,"ONGC declined to the day’s low of Rs 309.2, with a fall of 4.2%. Chennai Petroleum Corporation shares dropped 5% to a low of Rs 933.3. GAIL and Oil India also witnessed a slide of up to 2%. Crude oil prices continued to slip on Wednesday. The US crude futures…",https://economictimes.indiatimes.com/markets/stocks/news/oil-stocks-drop-up-to-5-as-crude-prices-plummet/articleshow/113054391.cms,2024-09-04T06:59:35Z,-0.8262074589729309
1094,"A total of 1,787 shares changed hands on the counter till time (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/tube-investments-shares-up-0-18-as-nifty-drops/articleshow/113054224.cms,2024-09-04T06:52:53Z,0.3808134198188782
1096,"Shares of paint companies like Asian Paints and Indigo Paints saw gains of up to 6% on Wednesday due to a decline in crude oil prices. This drop in crude prices, crucial for producing raw materials used in paint manufacturing, contrasted with the overall mark…",https://economictimes.indiatimes.com/markets/stocks/news/paint-stocks-rally-up-to-6-amid-declining-crude-prices/articleshow/113053991.cms,2024-09-04T06:47:31Z,-0.4707667529582977
1097,"A total of 13,553 shares changed hands on the counter till 12:01PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/chola-inv-finance-shares-down-1-16-as-nifty-drops/articleshow/113053394.cms,2024-09-04T06:32:27Z,-0.9218233227729796
1098,"A total of 14,127 shares changed hands on the counter till time (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/indian-hotels-shares-fall-0-19-as-nifty-drops/articleshow/113053236.cms,2024-09-04T06:27:19Z,-0.9260883331298828
1099,"On the technical charts, the 200-day moving average of the stock stood at Rs 346.97.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-crompton-greaves-fall-as-nifty-drops/articleshow/113053102.cms,2024-09-04T06:22:14Z,-0.6326870918273926
1101,The stock quoted a 52-week high price of Rs 2843.0 and low of Rs 1803.8.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/acc-shares-up-0-34-as-nifty-falls/articleshow/113052507.cms,2024-09-04T06:06:57Z,-0.5420591235160828
1103,"A total of 8,398 shares changed hands on the counter till 11:31AM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/lupin-shares-up-0-52-as-nifty-drops/articleshow/113052395.cms,2024-09-04T06:01:49Z,-0.4770055413246155
1104,"A total of 4,601 shares changed hands on the counter till 11:26AM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-godrej-consumer-falls-as-nifty-weakens/articleshow/113052290.cms,2024-09-04T05:56:44Z,-0.6542423963546753
1105,The 30-share BSE Sensex was  down  430.12 points at 82125.32,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-mixed-as-market-falls/articleshow/113052255.cms,2024-09-04T05:55:27Z,-0.5048719048500061
